timestamp,player_x,player_y
2025-05-09 09:46:28,689.6724826328165,457.80000000000007
2025-05-09 09:46:33,369.8535257324533,570.0
2025-05-09 09:46:42,640.0,570.0
2025-05-09 09:46:43,640.0,570.0
2025-05-09 09:46:48,469.47975306101864,482.28801055183015
2025-05-09 09:46:53,804.5831481532606,436.80000000000007
2025-05-09 09:46:58,975.6130136971088,492.00000000000006
2025-05-09 09:47:03,532.2801030953209,457.80000000000007
2025-05-09 09:47:08,586.7210193341657,570.0
2025-05-09 09:47:12,1126.536927329253,471.00000000000006
2025-05-09 09:47:20,778.5369349586476,570.0
2025-05-09 09:47:22,540.5369273292522,570.0
2025-05-09 09:47:27,476.5366831946808,570.0
2025-05-09 09:47:32,515.4369015456199,437.4000000000001
2025-05-09 09:47:37,756.6822845182375,536.0000000000001
